location_id,location_name,method,rod,time_of_day,encounter_rate,pokemon,min_level,max_level
10,Mt. Coronet 1F,fishing,good,any,1,Shellder,30,30
149,Route 208,fishing,good,any,1,Kabuto,10,25
,Amity Square,fishing,good,any,1,Horsea,10,20
150,Route 209,fishing,good,any,1,Buizel,15,38
163,Route 214,fishing,good,any,1,Floatzel,44,48
162,Route 213,fishing,good,any,1,Horsea,45,50
2,Pastoria City,fishing,good,any,1,Remoraid,47,51
24,Great Marsh,fishing,good,any,1,Blastoise,30,100
25,Great Marsh,fishing,good,any,1,Corphish,40,50
28,Great Marsh,fishing,good,any,1,Squirtle,40,55
9,Fuego Ironworks,fishing,good,any,1,Crawdaunt,44,60
157,Clamberclaw Cliffs,fishing,good,any,1,Staryu,15,35
177,Celestic Town,fishing,good,any,1,Squirtle,35,45
21,Mt. Coronet,fishing,good,any,1,Cradily,55,70
0,Canalave City,fishing,good,any,1,Horsea,15,35
198,Underground,fishing,good,any,1,Relicanth,35,55
199,Underground,fishing,good,any,1,Relicanth,35,55
200,Underground,fishing,good,any,1,Relicanth,35,55
201,Underground,fishing,good,any,1,Relicanth,35,55
179,Route 220,fishing,good,any,1,Seadra,25,45
20,Mt. Coronet,fishing,good,any,1,Cradily,55,70
21,Mt. Coronet,fishing,good,any,1,Cradily,55,70
189,Snowpoint City,fishing,good,any,1,Slowking,65,75
172,Route 225,fishing,good,any,1,Vaporeon,10,98
173,Route 227,fishing,good,any,1,Barboach,10,98
174,Route 228,fishing,good,any,1,Armaldo,25,94
175,Route 229,fishing,good,any,1,Wormadam,10,99
178,Resort Area,fishing,good,any,1,Ditto,100,100
181,Route 226,fishing,good,any,1,Starmie,10,99
182,Route 230,fishing,good,any,1,Remoraid,10,99
170,Route 222,fishing,good,any,1,Slowking,81,86
3,Sunyshore City,fishing,good,any,1,Remoraid,82,87
180,Route 223,fishing,good,any,1,Relicanth,25,35
169,Route 221,fishing,good,any,1,Tentacool,90,100
161,Route 212,fishing,good,any,1,Seadra,10,25
137,Lake Acuity,fishing,good,any,1,Walrein,75,99
190,Distortion World Area 1,fishing,good,any,1,Seadra,42,48
59,Sendoff Spring,fishing,good,any,1,Slowbro,60,100
59,Sendoff Spring,fishing,good,any,1,Slowbro,60,100
49,Victory Road,fishing,good,any,1,Seadra,100,100
50,Victory Road,fishing,good,any,1,Seadra,100,100
171,Route 224,fishing,good,any,1,Mudkip,1,100
136,Lake Valor,fishing,good,any,1,Seaking,1,99
4,Pokémon League,fishing,good,any,1,Prinplup,95,100
176,Twinleaf Town,fishing,super,any,40,Lotad,30,40
134,Lake Verity,fishing,super,any,40,Clamperl,30,40
135,Lake Verity,fishing,super,any,40,Clamperl,30,40
168,Route 219,fishing,super,any,40,Gyarados,30,40
143,Route 204 South,fishing,super,any,40,Gyarados,30,40
53,Ravaged Path,fishing,super,any,40,Gyarados,30,55
167,Route 218,fishing,super,any,40,Staryu,30,40
142,Route 203,fishing,super,any,40,Poliwrath,30,77
55,Oreburgh Gate B1F,fishing,super,any,40,Omastar,40,80
144,Route 204 North,fishing,super,any,40,Gyarados,30,40
7,Valley Windworks,fishing,super,any,40,Gyarados,30,55
145,Route 205 South,fishing,super,any,40,Sharpedo,30,55
146,Route 205 North,fishing,super,any,40,Bibarel,30,55
1,Eterna City,fishing,super,any,40,Ludicolo,30,69
10,Mt. Coronet 1F,fishing,super,any,40,Cloyster,30,55
149,Route 208,fishing,super,any,40,Blastoise,55,78
150,Route 209,fishing,super,any,40,Feraligatr,55,78
163,Route 214,fishing,super,any,40,Muk,55,78
162,Route 213,fishing,super,any,40,Shellder,60,90
2,Pastoria City,fishing,super,any,40,Seadra,65,85
24,Great Marsh,fishing,super,any,40,Croagunk,30,55
25,Great Marsh,fishing,super,any,40,Gyarados,30,55
28,Great Marsh,fishing,super,any,40,Gyarados,30,55
9,Fuego Ironworks,fishing,super,any,40,Gyarados,30,55
157,Clamberclaw Cliffs,fishing,super,any,40,Staryu,30,55
177,Celestic Town,fishing,super,any,40,Blastoise,70,80
21,Mt. Coronet,fishing,super,any,40,Staryu,66,78
0,Canalave City,fishing,super,any,40,Staryu,30,55
198,Underground,fishing,super,any,40,Relicanth,25,65
199,Underground,fishing,super,any,40,Relicanth,25,65
200,Underground,fishing,super,any,40,Relicanth,25,65
201,Underground,fishing,super,any,40,Relicanth,25,65
179,Route 220,fishing,super,any,40,Qwilfish,30,98
20,Mt. Coronet,fishing,super,any,40,Staryu,66,78
21,Mt. Coronet,fishing,super,any,40,Staryu,66,78
189,Snowpoint City,fishing,super,any,40,Kingler,45,75
172,Route 225,fishing,super,any,40,Whiscash,30,99
173,Route 227,fishing,super,any,40,Politoed,30,99
174,Route 228,fishing,super,any,40,Shellos,30,97
175,Route 229,fishing,super,any,40,Anorith,30,97
178,Resort Area,fishing,super,any,40,Ditto,100,100
181,Route 226,fishing,super,any,40,Grimer,30,99
182,Route 230,fishing,super,any,40,Horsea,30,99
170,Route 222,fishing,super,any,40,Azumarill,84,87
3,Sunyshore City,fishing,super,any,40,Shellder,88,90
180,Route 223,fishing,super,any,40,Octillery,30,55
169,Route 221,fishing,super,any,40,Gastly,100,100
161,Route 212,fishing,super,any,40,Qwilfish,30,40
137,Lake Acuity,fishing,super,any,40,Krabby,20,45
190,Distortion World Area 1,fishing,super,any,40,Dratini,100,100
59,Sendoff Spring,fishing,super,any,40,Phione,70,100
59,Sendoff Spring,fishing,super,any,40,Phione,70,100
49,Victory Road,fishing,super,any,40,Gyarados,100,100
50,Victory Road,fishing,super,any,40,Gyarados,100,100
171,Route 224,fishing,super,any,40,Lanturn,20,100
136,Lake Valor,fishing,super,any,40,Qwilfish,5,100
4,Pokémon League,fishing,super,any,40,Blastoise,97,99
176,Twinleaf Town,fishing,super,any,40,Lotad,30,40
134,Lake Verity,fishing,super,any,40,Cloyster,30,40
135,Lake Verity,fishing,super,any,40,Cloyster,30,40
168,Route 219,fishing,super,any,40,Lumineon,30,40
143,Route 204 South,fishing,super,any,40,Seaking,30,40
53,Ravaged Path,fishing,super,any,40,Whiscash,30,40
167,Route 218,fishing,super,any,40,Lumineon,30,40
142,Route 203,fishing,super,any,40,Politoed,30,77
55,Oreburgh Gate B1F,fishing,super,any,40,Kabutops,40,80
144,Route 204 North,fishing,super,any,40,Seaking,30,40
7,Valley Windworks,fishing,super,any,40,Lumineon,30,40
145,Route 205 South,fishing,super,any,40,Lanturn,30,40
146,Route 205 North,fishing,super,any,40,Floatzel,30,40
1,Eterna City,fishing,super,any,40,Ludicolo,30,68
10,Mt. Coronet 1F,fishing,super,any,40,Staryu,30,40
149,Route 208,fishing,super,any,40,Feraligatr,55,78
150,Route 209,fishing,super,any,40,Croconaw,55,78
163,Route 214,fishing,super,any,40,Seaking,55,78
162,Route 213,fishing,super,any,40,Gastrodon,60,90
2,Pastoria City,fishing,super,any,40,Octillery,65,85
24,Great Marsh,fishing,super,any,40,Carvanha,30,40
25,Great Marsh,fishing,super,any,40,Toxicroak,30,40
28,Great Marsh,fishing,super,any,40,Carvanha,30,40
9,Fuego Ironworks,fishing,super,any,40,Lumineon,30,40
157,Clamberclaw Cliffs,fishing,super,any,40,Corsola,30,55
177,Celestic Town,fishing,super,any,40,Whiscash,70,80
21,Mt. Coronet,fishing,super,any,40,Omastar,66,78
0,Canalave City,fishing,super,any,40,Clamperl,30,40
198,Underground,fishing,super,any,40,Relicanth,25,65
199,Underground,fishing,super,any,40,Relicanth,25,65
200,Underground,fishing,super,any,40,Relicanth,25,65
201,Underground,fishing,super,any,40,Relicanth,25,65
179,Route 220,fishing,super,any,40,Qwilfish,30,98
20,Mt. Coronet,fishing,super,any,40,Omastar,66,78
21,Mt. Coronet,fishing,super,any,40,Omastar,66,78
189,Snowpoint City,fishing,super,any,40,Piplup,15,75
172,Route 225,fishing,super,any,40,Lanturn,30,99
173,Route 227,fishing,super,any,40,Poliwrath,30,99
174,Route 228,fishing,super,any,40,Gastrodon,30,97
175,Route 229,fishing,super,any,40,Anorith,30,97
178,Resort Area,fishing,super,any,40,Ditto,100,100
181,Route 226,fishing,super,any,40,Seadra,30,99
182,Route 230,fishing,super,any,40,Seadra,30,99
170,Route 222,fishing,super,any,40,Sharpedo,84,87
3,Sunyshore City,fishing,super,any,40,Seadra,88,90
180,Route 223,fishing,super,any,40,Misdreavus,30,40
169,Route 221,fishing,super,any,40,Kingler,100,100
161,Route 212,fishing,super,any,40,Qwilfish,40,50
137,Lake Acuity,fishing,super,any,40,Kingler,30,55
190,Distortion World Area 1,fishing,super,any,40,Dratini,100,100
59,Sendoff Spring,fishing,super,any,40,Relicanth,70,100
59,Sendoff Spring,fishing,super,any,40,Relicanth,70,100
49,Victory Road,fishing,super,any,40,Gyarados,100,100
50,Victory Road,fishing,super,any,40,Gyarados,100,100
171,Route 224,fishing,super,any,40,Dewgong,20,100
136,Lake Valor,fishing,super,any,40,Qwilfish,25,100
4,Pokémon League,fishing,super,any,40,Feraligatr,97,99
176,Twinleaf Town,fishing,super,any,15,Lombre,40,55
134,Lake Verity,fishing,super,any,15,Staryu,40,55
135,Lake Verity,fishing,super,any,15,Staryu,40,55
168,Route 219,fishing,super,any,15,Gyarados,40,55
143,Route 204 South,fishing,super,any,15,Lombre,40,55
53,Ravaged Path,fishing,super,any,15,Gyarados,40,55
167,Route 218,fishing,super,any,15,Starmie,40,55
142,Route 203,fishing,super,any,15,Raticate,40,77
55,Oreburgh Gate B1F,fishing,super,any,15,Relicanth,40,80
144,Route 204 North,fishing,super,any,15,Lombre,40,55
7,Valley Windworks,fishing,super,any,15,Shellder,20,50
145,Route 205 South,fishing,super,any,15,Shellder,20,50
146,Route 205 North,fishing,super,any,15,Shellder,20,50
1,Eterna City,fishing,super,any,15,Ludicolo,40,68
10,Mt. Coronet 1F,fishing,super,any,15,Relicanth,20,55
149,Route 208,fishing,super,any,15,Feraligatr,55,78
150,Route 209,fishing,super,any,15,Croconaw,55,78
163,Route 214,fishing,super,any,15,Carvanha,55,78
162,Route 213,fishing,super,any,15,Walrein,60,90
2,Pastoria City,fishing,super,any,15,Gorebyss,65,85
24,Great Marsh,fishing,super,any,15,Whiscash,20,50
25,Great Marsh,fishing,super,any,15,Whiscash,20,50
28,Great Marsh,fishing,super,any,15,Whiscash,20,50
9,Fuego Ironworks,fishing,super,any,15,Shellder,20,50
157,Clamberclaw Cliffs,fishing,super,any,15,Starmie,40,65
177,Celestic Town,fishing,super,any,15,Politoed,70,80
21,Mt. Coronet,fishing,super,any,15,Kabutops,66,78
0,Canalave City,fishing,super,any,15,Starmie,55,65
198,Underground,fishing,super,any,15,Relicanth,25,65
199,Underground,fishing,super,any,15,Relicanth,25,65
200,Underground,fishing,super,any,15,Relicanth,25,65
201,Underground,fishing,super,any,15,Relicanth,25,65
179,Route 220,fishing,super,any,15,Qwilfish,20,98
20,Mt. Coronet,fishing,super,any,15,Kabutops,66,78
21,Mt. Coronet,fishing,super,any,15,Kabutops,66,78
189,Snowpoint City,fishing,super,any,15,Lapras,75,85
172,Route 225,fishing,super,any,15,Swampert,40,99
173,Route 227,fishing,super,any,15,Gyarados,40,99
174,Route 228,fishing,super,any,15,Octillery,40,97
175,Route 229,fishing,super,any,15,Armaldo,40,97
178,Resort Area,fishing,super,any,15,Ditto,100,100
181,Route 226,fishing,super,any,15,Relicanth,20,99
182,Route 230,fishing,super,any,15,Kingdra,20,99
170,Route 222,fishing,super,any,15,Starmie,84,87
3,Sunyshore City,fishing,super,any,15,Staryu,88,90
180,Route 223,fishing,super,any,15,Octillery,20,50
169,Route 221,fishing,super,any,15,Wailord,100,100
161,Route 212,fishing,super,any,15,Phione,20,45
137,Lake Acuity,fishing,super,any,15,Kingler,40,65
190,Distortion World Area 1,fishing,super,any,15,Dratini,100,100
59,Sendoff Spring,fishing,super,any,15,Kabutops,70,100
59,Sendoff Spring,fishing,super,any,15,Kabutops,70,100
49,Victory Road,fishing,super,any,15,Gyarados,100,100
50,Victory Road,fishing,super,any,15,Gyarados,100,100
171,Route 224,fishing,super,any,15,Horsea,20,100
136,Lake Valor,fishing,super,any,15,Qwilfish,35,100
4,Pokémon League,fishing,super,any,15,Swampert,97,99
176,Twinleaf Town,fishing,super,any,4,Lombre,40,55
134,Lake Verity,fishing,super,any,4,Piplup,40,55
135,Lake Verity,fishing,super,any,4,Piplup,40,55
168,Route 219,fishing,super,any,4,Lumineon,40,55
143,Route 204 South,fishing,super,any,4,Seaking,40,55
53,Ravaged Path,fishing,super,any,4,Whiscash,40,55
167,Route 218,fishing,super,any,4,Whiscash,40,55
142,Route 203,fishing,super,any,4,Toxicroak,40,77
55,Oreburgh Gate B1F,fishing,super,any,4,Relicanth,40,80
144,Route 204 North,fishing,super,any,4,Seaking,40,55
7,Valley Windworks,fishing,super,any,4,Lumineon,40,55
145,Route 205 South,fishing,super,any,4,Lumineon,40,55
146,Route 205 North,fishing,super,any,4,Lumineon,40,55
1,Eterna City,fishing,super,any,4,Misdreavus,40,67
10,Mt. Coronet 1F,fishing,super,any,4,Relicanth,40,55
149,Route 208,fishing,super,any,4,Gyarados,55,78
150,Route 209,fishing,super,any,4,Floatzel,55,78
163,Route 214,fishing,super,any,4,Feraligatr,55,78
162,Route 213,fishing,super,any,4,Wailmer,60,90
2,Pastoria City,fishing,super,any,4,Huntail,65,85
24,Great Marsh,fishing,super,any,4,Crawdaunt,40,55
25,Great Marsh,fishing,super,any,4,Swampert,40,55
28,Great Marsh,fishing,super,any,4,Carvanha,40,55
9,Fuego Ironworks,fishing,super,any,4,Lumineon,40,55
157,Clamberclaw Cliffs,fishing,super,any,4,Vaporeon,40,65
177,Celestic Town,fishing,super,any,4,Quagsire,70,80
21,Mt. Coronet,fishing,super,any,4,Armaldo,66,78
0,Canalave City,fishing,super,any,4,Mantine,40,55
198,Underground,fishing,super,any,4,Relicanth,25,65
199,Underground,fishing,super,any,4,Relicanth,25,65
200,Underground,fishing,super,any,4,Relicanth,25,65
201,Underground,fishing,super,any,4,Relicanth,25,65
179,Route 220,fishing,super,any,4,Qwilfish,40,98
20,Mt. Coronet,fishing,super,any,4,Armaldo,66,78
21,Mt. Coronet,fishing,super,any,4,Armaldo,66,78
189,Snowpoint City,fishing,super,any,4,Dewgong,25,65
172,Route 225,fishing,super,any,4,Vaporeon,40,99
173,Route 227,fishing,super,any,4,Krabby,40,99
174,Route 228,fishing,super,any,4,Feraligatr,40,97
175,Route 229,fishing,super,any,4,Armaldo,40,97
178,Resort Area,fishing,super,any,4,Ditto,100,100
181,Route 226,fishing,super,any,4,Lanturn,40,99
182,Route 230,fishing,super,any,4,Wailmer,95,100
170,Route 222,fishing,super,any,4,Lanturn,84,87
3,Sunyshore City,fishing,super,any,4,Octillery,88,90
180,Route 223,fishing,super,any,4,Kingdra,40,55
169,Route 221,fishing,super,any,4,Wailord,100,100
161,Route 212,fishing,super,any,4,Phione,35,65
137,Lake Acuity,fishing,super,any,4,Kingler,50,85
190,Distortion World Area 1,fishing,super,any,4,Dratini,100,100
59,Sendoff Spring,fishing,super,any,4,Omastar,70,100
59,Sendoff Spring,fishing,super,any,4,Omastar,70,100
49,Victory Road,fishing,super,any,4,Gyarados,100,100
50,Victory Road,fishing,super,any,4,Gyarados,100,100
171,Route 224,fishing,super,any,4,Vaporeon,20,100
136,Lake Valor,fishing,super,any,4,Qwilfish,55,100
4,Pokémon League,fishing,super,any,4,Empoleon,97,99
176,Twinleaf Town,fishing,super,any,1,Ludicolo,40,55
134,Lake Verity,fishing,super,any,1,Dratini,100,100
135,Lake Verity,fishing,super,any,1,Gyarados,40,55
168,Route 219,fishing,super,any,1,Lumineon,40,55
143,Route 204 South,fishing,super,any,1,Ludicolo,40,55
53,Ravaged Path,fishing,super,any,1,Whiscash,40,55
167,Route 218,fishing,super,any,1,Blastoise,40,55
142,Route 203,fishing,super,any,1,Crawdaunt,40,77
55,Oreburgh Gate B1F,fishing,super,any,1,Relicanth,40,80
144,Route 204 North,fishing,super,any,1,Ludicolo,40,55
7,Valley Windworks,fishing,super,any,1,Lumineon,40,55
145,Route 205 South,fishing,super,any,1,Chinchou,40,55
146,Route 205 North,fishing,super,any,1,Lumineon,40,55
1,Eterna City,fishing,super,any,1,Misdreavus,40,67
10,Mt. Coronet 1F,fishing,super,any,1,Relicanth,40,55
149,Route 208,fishing,super,any,1,Totodile,55,78
150,Route 209,fishing,super,any,1,Buizel,55,78
163,Route 214,fishing,super,any,1,Floatzel,55,78
162,Route 213,fishing,super,any,1,Mantine,60,90
2,Pastoria City,fishing,super,any,1,Cloyster,65,100
24,Great Marsh,fishing,super,any,1,Carvanha,40,55
25,Great Marsh,fishing,super,any,1,Swampert,40,55
28,Great Marsh,fishing,super,any,1,Mudkip,40,55
9,Fuego Ironworks,fishing,super,any,1,Lumineon,40,55
157,Clamberclaw Cliffs,fishing,super,any,1,Haunter,40,65
177,Celestic Town,fishing,super,any,1,Quagsire,70,80
21,Mt. Coronet,fishing,super,any,1,Relicanth,66,78
0,Canalave City,fishing,super,any,1,Wailmer,40,55
198,Underground,fishing,super,any,1,Relicanth,25,100
199,Underground,fishing,super,any,1,Relicanth,25,100
200,Underground,fishing,super,any,1,Relicanth,25,100
201,Underground,fishing,super,any,1,Relicanth,25,100
179,Route 220,fishing,super,any,1,Qwilfish,40,98
20,Mt. Coronet,fishing,super,any,1,Relicanth,66,78
21,Mt. Coronet,fishing,super,any,1,Relicanth,66,78
189,Snowpoint City,fishing,super,any,1,Wailmer,65,90
172,Route 225,fishing,super,any,1,Mudkip,40,99
173,Route 227,fishing,super,any,1,Feebas,40,99
174,Route 228,fishing,super,any,1,Mudkip,40,97
175,Route 229,fishing,super,any,1,Armaldo,40,97
178,Resort Area,fishing,super,any,1,Ditto,100,100
181,Route 226,fishing,super,any,1,Kingdra,40,99
182,Route 230,fishing,super,any,1,Wailord,100,100
170,Route 222,fishing,super,any,1,Chinchou,84,87
3,Sunyshore City,fishing,super,any,1,Cloyster,88,90
180,Route 223,fishing,super,any,1,Wailord,40,55
169,Route 221,fishing,super,any,1,Krabby,99,100
161,Route 212,fishing,super,any,1,Mudkip,5,10
137,Lake Acuity,fishing,super,any,1,Kingler,90,100
190,Distortion World Area 1,fishing,super,any,1,Dratini,100,100
59,Sendoff Spring,fishing,super,any,1,Starmie,70,100
59,Sendoff Spring,fishing,super,any,1,Starmie,70,100
49,Victory Road,fishing,super,any,1,Gyarados,100,100
50,Victory Road,fishing,super,any,1,Gyarados,100,100
171,Route 224,fishing,super,any,1,Wailord,95,100
136,Lake Valor,fishing,super,any,1,Qwilfish,75,100
4,Pokémon League,fishing,super,any,1,Empoleon,97,99
140,Route 201,swarm,,any,20,Doduo,4,4
140,Verity Lakefront,swarm,,any,20,Doduo,4,4
134,Lake Verity,swarm,,any,20,Starly,3,3
187,Sandgem Town,swarm,,any,20,Squirtle,5,5
141,Route 202,swarm,,any,20,Zigzagoon,5,5
143,Route 204 South,swarm,,any,20,Starly,9,9
53,Ravaged Path,swarm,,any,20,Zubat,7,7
167,Route 218,swarm,,any,20,Voltorb,30,30
142,Route 203,swarm,,any,20,Cubone,8,8
54,Oreburgh Gate 1F,swarm,,any,20,Zubat,5,5
55,Oreburgh Gate B1F,swarm,,any,20,Zubat,15,15
183,Oreburgh City,swarm,,any,20,Torkoal,10,10
148,Route 207,swarm,,any,20,Phanpy,11,11
5,Oreburgh Mine,swarm,,any,20,Geodude,10,10
144,Route 204 North,swarm,,any,20,Starly,14,14
185,Floaroma Town,swarm,,any,20,Silcoon,15,15
7,Valley Windworks,swarm,,any,20,Electrike,17,17
145,Route 205 South,swarm,,any,20,Shellos,15,15
8,Eterna Forest,swarm,,any,20,Slakoth,23,23
146,Route 205 North,swarm,,any,20,Shellos,20,20
158,Route 211 West,swarm,,any,20,Meditite,17,17
147,Route 206,swarm,,any,20,Larvitar,23,23
10,Mt. Coronet 1F,swarm,,any,20,Bronzor,24,24
149,Route 208,swarm,,any,20,Dunsparce,18,18
150,Route 209,swarm,,any,20,Tauros,36,36
188,Solaceon Town,swarm,,any,20,Tauros,38,38
31,Solaceon Ruins,swarm,,any,20,Baltoy,37,37
156,Route 210 South,swarm,,any,20,Tauros,41,41
164,Route 215,swarm,,any,20,Drowzee,42,42
163,Route 214,swarm,,any,20,Spoink,45,45
116,Maniac Tunnel,swarm,,any,20,Geodude,45,45
138,Valor Lakefront,swarm,,any,20,Girafarig,47,47
162,Route 213,swarm,,any,20,Shellos,100,100
23,Great Marsh,swarm,,any,20,Wooper,50,50
24,Great Marsh,swarm,,any,20,Wooper,50,50
25,Great Marsh,swarm,,any,20,Wooper,50,50
26,Great Marsh,swarm,,any,20,Wooper,50,50
27,Great Marsh,swarm,,any,20,Wooper,50,50
28,Great Marsh,swarm,,any,20,Wooper,50,50
9,Fuego Ironworks,swarm,,any,20,Magmar,55,55
157,Clamberclaw Cliffs,swarm,,any,20,Swablu,45,45
177,Celestic Town,swarm,,any,20,Mr. Mime,55,55
159,Route 211,swarm,,any,20,Meditite,55,55
21,Mt. Coronet,swarm,,any,20,Bronzor,65,65
122,Iron Island,swarm,,any,20,Onix,56,56
123,Iron Island,swarm,,any,20,Onix,56,56
124,Iron Island,swarm,,any,20,Onix,56,56
125,Old Chateau,swarm,,any,20,Gastly,46,46
126,Old Chateau,swarm,,any,20,Gastly,46,46
127,Old Chateau,swarm,,any,20,Gastly,36,36
128,Old Chateau,swarm,,any,20,Gastly,46,46
129,Old Chateau,swarm,,any,20,Gastly,14,14
130,Old Chateau,swarm,,any,20,Gastly,46,46
131,Old Chateau,swarm,,any,20,Gastly,46,46
132,Old Chateau,swarm,,any,20,Gastly,46,46
133,Old Chateau,swarm,,any,20,Gastly,46,46
151,Lost Tower 1F,swarm,,any,20,Gastly,24,24
152,Lost Tower 2F,swarm,,any,20,Gastly,46,46
153,Lost Tower 3F,swarm,,any,20,Gastly,66,66
154,Lost Tower 4F,swarm,,any,20,Gastly,78,78
155,Lost Tower 5F,swarm,,any,20,Duskull,86,86
20,Mt. Coronet,swarm,,any,20,Bronzor,65,65
21,Mt. Coronet,swarm,,any,20,Bronzor,65,65
165,Route 216,swarm,,any,20,Snover,65,65
166,Route 217,swarm,,any,20,Delibird,70,70
139,Acuity Lakefront,swarm,,any,20,Snover,65,65
107,Snowpoint Temple,swarm,,any,20,Golbat,75,75
108,Snowpoint Temple,swarm,,any,20,Golbat,75,75
109,Snowpoint Temple,swarm,,any,20,Golbat,75,75
110,Snowpoint Temple,swarm,,any,20,Golbat,75,75
111,Snowpoint Temple,swarm,,any,20,Golbat,75,75
172,Route 225,swarm,,any,20,Makuhita,65,65
173,Route 227,swarm,,any,20,Spinda,55,55
174,Route 228,swarm,,any,20,Beldum,55,55
175,Route 229,swarm,,any,20,Pinsir,65,65
181,Route 226,swarm,,any,20,Krabby,55,55
182,Route 230,swarm,,any,20,Corsola,55,55
56,Stark Mountain,swarm,,any,20,Camerupt,95,95
57,Stark Mountain,swarm,,any,20,Magcargo,90,90
170,Route 222,swarm,,any,20,Skitty,50,50
3,Sunyshore City,swarm,,any,20,Exeggutor,85,85
169,Route 221,swarm,,any,20,Farfetch’d,90,90
161,Route 212,swarm,,any,20,Shellos,55,55
11,Mt Coronet 2f,swarm,,any,20,Rhyperior,90,90
12,Mt Coronet 3f,swarm,,any,20,Bronzong,90,90
13,Coronet Highlands,swarm,,any,20,Snover,100,100
14,Coronet Highlands,swarm,,any,20,Snover,100,100
15,Coronet Highlands,swarm,,any,20,Bronzong,100,100
16,Coronet Highlands,swarm,,any,20,Bronzong,100,100
19,Celestica Ruins,swarm,,any,20,Graveler,65,65
17,Coronet Highlands,swarm,,any,20,Bronzong,100,100
18,Coronet Highlands,swarm,,any,20,Bronzong,100,100
59,Sendoff Spring,swarm,,any,20,Graveler,65,65
63,Turnback Cave,swarm,,any,20,Gastly,66,66
79,Turnback Cave,swarm,,any,20,Haunter,66,66
59,Sendoff Spring,swarm,,any,20,Graveler,65,65
47,Victory Road,swarm,,any,20,Graveler,97,97
48,Victory Road,swarm,,any,20,Magneton,100,100
49,Victory Road,swarm,,any,20,Floatzel,100,100
50,Victory Road,swarm,,any,20,Floatzel,100,100
51,Victory Road,swarm,,any,20,Graveler,100,100
52,Victory Road,swarm,,any,20,Graveler,100,100
171,Route 224,swarm,,any,20,Espeon,65,65
136,Lake Valor,swarm,,any,20,Staravia,75,75
140,Route 201,swarm,,any,20,Doduo,4,4
140,Verity Lakefront,swarm,,any,20,Doduo,4,4
134,Lake Verity,swarm,,any,20,Bidoof,3,3
187,Sandgem Town,swarm,,any,20,Magneton,5,5
141,Route 202,swarm,,any,20,Zigzagoon,5,5
143,Route 204 South,swarm,,any,20,Bidoof,9,9
53,Ravaged Path,swarm,,any,20,Psyduck,7,7
167,Route 218,swarm,,any,20,Voltorb,30,30
142,Route 203,swarm,,any,20,Cubone,8,8
54,Oreburgh Gate 1F,swarm,,any,20,Psyduck,5,5
55,Oreburgh Gate B1F,swarm,,any,20,Psyduck,5,5
183,Oreburgh City,swarm,,any,20,Torkoal,10,10
148,Route 207,swarm,,any,20,Phanpy,11,11
5,Oreburgh Mine,swarm,,any,20,Geodude,10,10
144,Route 204 North,swarm,,any,20,Bidoof,14,14
185,Floaroma Town,swarm,,any,20,Dustox,15,15
7,Valley Windworks,swarm,,any,20,Electrike,17,17
145,Route 205 South,swarm,,any,20,Shellos,15,15
8,Eterna Forest,swarm,,any,20,Slakoth,23,23
146,Route 205 North,swarm,,any,20,Shellos,20,20
158,Route 211 West,swarm,,any,20,Bidoof,17,17
147,Route 206,swarm,,any,20,Larvitar,23,23
10,Mt. Coronet 1F,swarm,,any,20,Geodude,24,24
149,Route 208,swarm,,any,20,Dunsparce,18,18
150,Route 209,swarm,,any,20,Tauros,36,36
188,Solaceon Town,swarm,,any,20,Tauros,38,38
31,Solaceon Ruins,swarm,,any,20,Mawile,37,37
156,Route 210 South,swarm,,any,20,Tauros,41,41
164,Route 215,swarm,,any,20,Drowzee,42,42
163,Route 214,swarm,,any,20,Spoink,45,45
116,Maniac Tunnel,swarm,,any,20,Geodude,45,45
138,Valor Lakefront,swarm,,any,20,Bibarel,47,47
162,Route 213,swarm,,any,20,Buizel,100,100
23,Great Marsh,swarm,,any,20,Bibarel,50,50
24,Great Marsh,swarm,,any,20,Bibarel,50,50
25,Great Marsh,swarm,,any,20,Bibarel,50,50
26,Great Marsh,swarm,,any,20,Bibarel,50,50
27,Great Marsh,swarm,,any,20,Bibarel,50,50
28,Great Marsh,swarm,,any,20,Bibarel,50,50
9,Fuego Ironworks,swarm,,any,20,Magnemite,55,55
157,Clamberclaw Cliffs,swarm,,any,20,Bibarel,45,45
177,Celestic Town,swarm,,any,20,Mr. Mime,55,55
159,Route 211,swarm,,any,20,Graveler,55,55
21,Mt. Coronet,swarm,,any,20,Graveler,65,65
122,Iron Island,swarm,,any,20,Graveler,56,56
123,Iron Island,swarm,,any,20,Graveler,56,56
124,Iron Island,swarm,,any,20,Graveler,56,56
125,Old Chateau,swarm,,any,20,Gastly,16,16
126,Old Chateau,swarm,,any,20,Gastly,16,16
127,Old Chateau,swarm,,any,20,Gastly,36,36
128,Old Chateau,swarm,,any,20,Gastly,16,16
129,Old Chateau,swarm,,any,20,Gastly,15,15
130,Old Chateau,swarm,,any,20,Gastly,16,16
131,Old Chateau,swarm,,any,20,Gastly,16,16
132,Old Chateau,swarm,,any,20,Gastly,16,16
133,Old Chateau,swarm,,any,20,Gastly,16,16
151,Lost Tower 1F,swarm,,any,20,Zubat,24,24
152,Lost Tower 2F,swarm,,any,20,Zubat,46,46
153,Lost Tower 3F,swarm,,any,20,Zubat,66,66
154,Lost Tower 4F,swarm,,any,20,Zubat,78,78
